id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UggzTsvbMBwHcngCoAEC.7-H0Z7-KGwE7-X96Wsp0e7		22	2014-12-24 06:22:19	Artie Fern	+jboy ox Look, I don't mean to start a war here, but I've NEVER heard an interviewer ask Bieber or the members of 1D who a song was about. Literally everytime Taylor is interviewed, she gets that question. So I'll have to disagree with you there. And about Mean, I don't see any other reason why it would be less commercially succesful than Taylor's love related songs...? I don't think it's related to the quality, I mean it won a Grammy. Whatever though, you're allowed to have an opinion.	UCfFSLksF-es-O7NKazen8RA	http://www.youtube.com/channel/UCfFSLksF-es-O7NKazen8RA	1	UggzTsvbMBwHcngCoAEC	namelessfire
UggzTsvbMBwHcngCoAEC.7-H0Z7-KGwE7-WaguyXphd		6	2014-12-24 01:12:51	jboy ox	+Artie Fern Most of those songs are not even commercial though, except for Shake It Off and 22. There are different reasons why WANEGBT was more successful than Mean commercially. I think it's wrong to assume that it's completely the public's fault. "Have you ever heard a One Direction song that wasn't about love? How about Bieber? They appeal to the same demographic as Taylor. What about rappers? They all rap about the same things (sex, drugs, money, bitches, etc.), why does no one call them out?" But they ARE criticized. And they are not just criticized for repeatedly singing/rapping about the same subject matters, they are criticized for a lot of other things. I can guarantee you that there is at least one top comment in each One Direction video that is a criticism. It may seem that Taylor receives more harsh criticism for just being a woman (and maybe you are right), but if your commercial image was largely based on love/men/etc. for a very long time, there will be people who think it becomes too repetitive. I'm not saying its necessarily right, especially if it comes from a sexist place, but it happens. My point is that, yes, some of the criticism against Taylor's love songs are sexist, but some of them are not, and it's important to distinguish the two.	UCWXjR4Ul22Elv0ucOf1VOHA	http://www.youtube.com/channel/UCWXjR4Ul22Elv0ucOf1VOHA	1	UggzTsvbMBwHcngCoAEC	namelessfire
UggzTsvbMBwHcngCoAEC.7-H0Z7-KGwE7-WH_Bd-B2a		58	2014-12-23 22:17:02	Artie Fern	Ronan (a song about a boy dying of cancer), Mean (a song about a bully), Shake It Off (a song about ignoring haters), Change (a song about a revolution), The Lucky One (a song about fame), I'm Only Me When I'm With You (a song about her friends and family), The Best Day (a song about her mom), New Romantics (a song about being single and being happy about it), 22 (a song about having fun with her friends), Tied Together With a Smile (a song about her friend who had an eating disorder), Bad Blood (a song about a friend who betrayed her), Long Live (a song about her fans, her band and the crew of her tour). Taylor has plenty of songs that aren't about love. But when she releases a single that isn't about love (ie. Mean) it isn't as successful as something that is (ie. We Are Never Ever Getting Back Together) because people like to play the "which ex is this one about" game; but that's beside the point. Have you ever heard a One Direction song that wasn't about love? How about Bieber? They appeal to the same demographic as Taylor. What about rappers? They all rap about the same things (sex, drugs, money, bitches, etc.), why does no one call them out? I think Taylor hit it right on the nail. It's about sexism.	UCfFSLksF-es-O7NKazen8RA	http://www.youtube.com/channel/UCfFSLksF-es-O7NKazen8RA	1	UggzTsvbMBwHcngCoAEC	namelessfire
UggzTsvbMBwHcngCoAEC.7-H0Z7-KGwE7-JdS1zC7zU		8	2014-12-19 00:26:46	jboy ox	+karu jongkyung Except +namelessfire wasn't generalizing Taylor Swift's music as if everything is about her exes. +namelessfire specifically said her singles. I think it's fair to say that her singles, the music that is commercial and on the radio, are mostly about men, relationships, heartbreak, etc. And for some people, it can be too repetitive if an artist's commercial singles share the same themes. Criticism that says an artist should broaden their horizons artistically is not unheard of. Artists and entertainers of all types, singers, painters, filmmakers, etc., can have such criticism, and it does not have to be bad. Of course, there are some critics who complain out of sexism, but certainly not all of them. And I don't necessarily agree that Taylor has to write about other themes (I'm perfectly fine with her singing about men and love), but the criticism is valid. You don't have to agree, just understand. However, you just can't claim anyone that who disagrees with you is a sexist, that is an accusation with no merit.	UCWXjR4Ul22Elv0ucOf1VOHA	http://www.youtube.com/channel/UCWXjR4Ul22Elv0ucOf1VOHA	1	UggzTsvbMBwHcngCoAEC	namelessfire
UggzTsvbMBwHcngCoAEC.7-H0Z7-KGwE7-JD46QBzuL		63	2014-12-18 20:27:35	karu jongkyung	No, you should stop. Stop generalizing taylor swift's music as if everything is about her exes. She is right. You are sexist. 	UCoN1bwaH9tS4HxZWZNS23HQ	http://www.youtube.com/channel/UCoN1bwaH9tS4HxZWZNS23HQ	1	UggzTsvbMBwHcngCoAEC	namelessfire
UggzTsvbMBwHcngCoAEC.7-H0Z7-KGwE7-HYBGXXqr6		3	2014-12-18 04:53:34	namelessfire	I know! But in her defense; she is getting a lot better about it.	UCS571f4DaD7d1zWeg_ZTVEg	http://www.youtube.com/channel/UCS571f4DaD7d1zWeg_ZTVEg	1	UggzTsvbMBwHcngCoAEC	namelessfire
UggzTsvbMBwHcngCoAEC.7-H0Z7-KGwE7-HWgNEFVR7		17	2014-12-18 04:40:29	Melissa Dubberke	+namelessfire Oh C'mon !	UCAn9IKswQsDktyTn_EKTRTQ	http://www.youtube.com/channel/UCAn9IKswQsDktyTn_EKTRTQ	1	UggzTsvbMBwHcngCoAEC	namelessfire
UggzTsvbMBwHcngCoAEC.7-H0Z7-KGwE7-HT5jqspHi		14	2014-12-18 04:09:08	namelessfire	Sure. Why not? Most bands in the 70's wrote songs about "chemistry". And honestly, there are less love songs on the radio than you think. She has gotten better about not having every one of her singles be love/breakup songs but, she is the only one criticized for it because she is the only one who has built her image on it. The criticism is valid.	UCS571f4DaD7d1zWeg_ZTVEg	http://www.youtube.com/channel/UCS571f4DaD7d1zWeg_ZTVEg	1	UggzTsvbMBwHcngCoAEC	namelessfire
UggzTsvbMBwHcngCoAEC.7-H0Z7-KGwE7-HONrTMrnA		130	2014-12-18 03:27:55	USWNTsoccer#10	What do you want her to write about? Fucking chemistry? Every song on the radio is about love, but she's the only artist criticized for it.	UCBpZYNJjlsgaWzNdo4r0HnA	http://www.youtube.com/channel/UCBpZYNJjlsgaWzNdo4r0HnA	1	UggzTsvbMBwHcngCoAEC	namelessfire
UgjN5psL4dSP-XgCoAEC	0	0	2014-12-17 22:42:52	c m g	I love her so much	UCwTvrQTNPINCQXef-NeF-fg	http://www.youtube.com/channel/UCwTvrQTNPINCQXef-NeF-fg	0		
UgiGtfhSwNaw43gCoAEC	0	10	2014-12-17 20:54:45	Bianca C	smart lyrics like &quot;haters gonna hate hate hate i&#39;m just gonna shake shake shake&quot; right....<br /><br />I like her new feminist stance and voicing her opinions on sexism, but let&#39;s not pretend that her lyrics are by any means intelligent, what pop song is?	UCUSbqzD4Svj90pCz5kntPOQ	http://www.youtube.com/channel/UCUSbqzD4Svj90pCz5kntPOQ	0		
Ugj6iN5DiqeGz3gCoAEC	1	97	2014-12-17 07:14:45	Julie Yu	Whether you love or hate her, you have to admit that she has become successful without using her body as a sexual object or singing about vulgar subjects. She&#39;s never had a drug problem or leaked nudes, is rarely seen partying at night clubs. She wasn&#39;t seen with alcohol until she was 24. That&#39;s pretty awesome.	UChsZZKvtlrIAB1fdLpjpEUg	http://www.youtube.com/channel/UChsZZKvtlrIAB1fdLpjpEUg	0		
Ugj6iN5DiqeGz3gCoAEC.7-H0Z7-96kW8cKeIPKMzdr		2	2018-02-06 16:18:41	Virginia Corbella	Julie Yu ikr!!!!!!	UC0QOUH2hG7v6UI1JIZzt1bA	http://www.youtube.com/channel/UC0QOUH2hG7v6UI1JIZzt1bA	1	Ugj6iN5DiqeGz3gCoAEC	Julie Yu
UghkGhX_PAoTvHgCoAEC	0	1	2014-12-17 06:50:34	Miss Deena	Not really sure that I love her music but holy crap she&#39;s inspiring. !	UCcYw26ool3_ZF0bMkzO3E8g	http://www.youtube.com/channel/UCcYw26ool3_ZF0bMkzO3E8g	0		
UghfJtkbpFUdZHgCoAEC	0	0	2014-12-17 02:52:50	Kyla Williams	Go girl u rock cat eye look	UCvoBEAvJIFjksV5czC1aKwg	http://www.youtube.com/channel/UCvoBEAvJIFjksV5czC1aKwg	0		
Ugh98ZXPu_2-IXgCoAEC	0	3	2014-12-17 02:06:09	equanimous agni	seriously they cut her off right when she starts to discuss sexism in the music industry. hush hush her experience. They should have allowed her to expand on it. 	UCxgZioiY8dL9UQYYOUrS8Sg	http://www.youtube.com/channel/UCxgZioiY8dL9UQYYOUrS8Sg	0		
Ughir8c6_KhxEXgCoAEC	0	1	2014-12-17 00:51:38	Erin	Did anyone else cry?....	UCoJl0ngHQSG1vGES_IDjL6w	http://www.youtube.com/channel/UCoJl0ngHQSG1vGES_IDjL6w	0		
UgjO8wz-vxlcn3gCoAEC	0	0	2014-12-16 20:17:24	layla mcentee	This just makes me want to become a country artist more, she&#39;s so admirable	UC2E0sDPjaoizcteIukwAMmA	http://www.youtube.com/channel/UC2E0sDPjaoizcteIukwAMmA	0		
UgiWU_sne3JgxHgCoAEC	4	0	2014-12-16 15:36:07	Imran Hussain	I think Taylor is totally slaying the charts and good on her. But I get the feeling she has sold her soul (metaphorically speaking). And the fact she&#39;s now starting to hang out with Jay Z Beyonce Kendall Jenner which kind of confirms this feeling.	UC-n8fu7RRPM1n_uPj9UDPOQ	http://www.youtube.com/channel/UC-n8fu7RRPM1n_uPj9UDPOQ	0		
UgiWU_sne3JgxHgCoAEC.7-H0Z7-UiEq7-K8llFU7xr		1	2014-12-17 20:45:36	Karen Taylor	So being friends with Beyoncé and jay = sold out ? Are you kidding me? Maybe she should just sit in her house with her two cats? That's what you're saying	UCw1DuNlFKVCz5BaT5DWPqIg	http://www.youtube.com/channel/UCw1DuNlFKVCz5BaT5DWPqIg	1	UgiWU_sne3JgxHgCoAEC	Imran Hussain
UgiWU_sne3JgxHgCoAEC.7-H0Z7-UiEq7-Iy8FwP3YC		0	2014-12-17 09:44:43	SleepyHead	People should not be judgmental. Doesn't mean the person is bad you can't be friends with him. You can be friends with everybody even they do bad things cause they are a human being that also deserves a friend. You can be friends with them as long as you'll choose the right to do.	UCjSL2x7QxEjT3WIe6zJxhhQ	http://www.youtube.com/channel/UCjSL2x7QxEjT3WIe6zJxhhQ	1	UgiWU_sne3JgxHgCoAEC	Imran Hussain
UgiWU_sne3JgxHgCoAEC.7-H0Z7-UiEq7-Ifzzs7pzi		0	2014-12-17 07:06:10	Julie Yu	I can see what you're saying and I get worried too but I also think it's a good thing she has so many girl friends because she always talks about how the media tries to make girls go against eachother and instead she thinks that females should be supportive and friendly in order to end the stereotype of catty bitchy girls. She is a feminist.	UChsZZKvtlrIAB1fdLpjpEUg	http://www.youtube.com/channel/UChsZZKvtlrIAB1fdLpjpEUg	1	UgiWU_sne3JgxHgCoAEC	Imran Hussain
UgiWU_sne3JgxHgCoAEC.7-H0Z7-UiEq7-H2aRsigoj		3	2014-12-16 15:53:55	SleepyHead	no. she has a song called "Christmas Must be Something More"	UCjSL2x7QxEjT3WIe6zJxhhQ	http://www.youtube.com/channel/UCjSL2x7QxEjT3WIe6zJxhhQ	1	UgiWU_sne3JgxHgCoAEC	Imran Hussain
UggBK8Xi1jHLFXgCoAEC	0	0	2014-12-16 14:04:40	Wade White	Talent isn&#39;t an appropriate word. never limit yourself; Taylor! Merry Christmas!	UCyEsLr5-ypypG0_MPReGTDA	http://www.youtube.com/channel/UCyEsLr5-ypypG0_MPReGTDA	0		
UggBqAfpy5g8AHgCoAEC	2	44	2014-12-16 13:04:03	Punpun Losi	Seeing some comments saying Taylor doesn&#39;t write songs by herself and I am like <b>facepalm</b> they are just pathetic bias and ignorant people.<br />Taylor Swift writes &#39;Speak Now&#39; album all by herself and that album also won Grammys. Also, songwriter association gave her the songwriter of the year awards like 5 years in a row.<br />Everyone who has worked with her praised her a lot. Ryan Tedler said he has never met anyone who can write songs so quickly like her and called her a prodigy. Imogen Heap said she had prejudged her, but after working with Taylor, she had to change her mind. Because Taylor can write great songs and knows what could become a hit.	UCWXQyHugTxvpHYtfvHsCTdg	http://www.youtube.com/channel/UCWXQyHugTxvpHYtfvHsCTdg	0		
UggBqAfpy5g8AHgCoAEC.7-H0Z7-KQXG8o0kql5hs1B		0	2018-11-24 05:07:51	cik Nour	❤️❤️❤️	UCWf0nlxebA6xWd3H4qzTzUQ	http://www.youtube.com/channel/UCWf0nlxebA6xWd3H4qzTzUQ	1	UggBqAfpy5g8AHgCoAEC	Punpun Losi
UggBqAfpy5g8AHgCoAEC.7-H0Z7-KQXG8iEt2gVy3Op		0	2018-07-03 13:40:32	Cyril TV	ok	UCetcc46YvfrHhnE124UQqwg	http://www.youtube.com/channel/UCetcc46YvfrHhnE124UQqwg	1	UggBqAfpy5g8AHgCoAEC	Punpun Losi
UgiIB13QbwExdHgCoAEC	0	1	2014-12-16 12:08:23	rah808	Holy fuck Barb. You look like a fucking crackhead 	UCr03AN2p1AKQ5WvDdszKaBA	http://www.youtube.com/channel/UCr03AN2p1AKQ5WvDdszKaBA	0		
UgiznWPwftdE23gCoAEC	0	0	2014-12-16 06:12:39	javier lobos	Why doesn&#39;t she drop dead already t.s!	UCmR7QGzUhuWXKj8jWxH6dCw	http://www.youtube.com/channel/UCmR7QGzUhuWXKj8jWxH6dCw	0		
UgjggGT-X6dls3gCoAEC	0	8	2014-12-16 03:31:11	Cheryl Curioso	Haters gonna hate, hate, hate....all you haters out there who took time to give your nasty comments, Taylor is just shaking it off! Mind your own business you envious people! You all wish you could have at least a fracture of what she&#39;s achieved but no you guys are watching her video wishing it was you!	UCV4FTgces_PeXO3JcXVyElw	http://www.youtube.com/channel/UCV4FTgces_PeXO3JcXVyElw	0		
Ugh4vQSb_x9DyngCoAEC	0	0	2014-12-16 03:23:38	Paul Bowser	Taler	UCINVSdL7K3YThHF0hx_FS-g	http://www.youtube.com/channel/UCINVSdL7K3YThHF0hx_FS-g	0		
UgieqZiDFqmTlXgCoAEC	0	1	2014-12-16 02:22:46	WildApache!	Sub 931.001 holy shit<br />get rekt ppl	UC1lChvCysbbu7-P143FS0tg	http://www.youtube.com/channel/UC1lChvCysbbu7-P143FS0tg	0		
UgjVxGpEMnvPO3gCoAEC	0	15	2014-12-16 00:46:18	MEGIDIOT	i just realized that singers like usher write more love songs than taylor swift yet never get called desperate. it is a double standard i just noticed 	UCW7IJ-vgpga3YDZA8JvVN3g	http://www.youtube.com/channel/UCW7IJ-vgpga3YDZA8JvVN3g	0		
Ugi-bmXsmaheP3gCoAEC	4	7	2014-12-16 00:33:43	Shaun Weiss	She wanted to &quot;explain&quot; her album to her fans. Guess she really thinks her fans are stupid. Well, they are lapping up the Swift Soap Opera. Wonder if the people who really wrote her album even explained it to her? 	UCLNTvUNIjW11IvdtS2I2Rfg	http://www.youtube.com/channel/UCLNTvUNIjW11IvdtS2I2Rfg	0		
Ugi-bmXsmaheP3gCoAEC.7-H0Z7-LHuV7-Lkn9EGv7i		3	2014-12-17 20:43:25	Karen Taylor	Don't know what the fuck are you talking about	UCw1DuNlFKVCz5BaT5DWPqIg	http://www.youtube.com/channel/UCw1DuNlFKVCz5BaT5DWPqIg	1	Ugi-bmXsmaheP3gCoAEC	Shaun Weiss
Ugi-bmXsmaheP3gCoAEC.7-H0Z7-LHuV7-KI3teRwfY		9	2014-12-17 07:04:28	Julie Yu	She writes her own songs. And by "explain" she means tell the story behind the songs, how it was written, who she collaborated with, what she was feeling at the time.	UChsZZKvtlrIAB1fdLpjpEUg	http://www.youtube.com/channel/UChsZZKvtlrIAB1fdLpjpEUg	1	Ugi-bmXsmaheP3gCoAEC	Shaun Weiss
Ugi-bmXsmaheP3gCoAEC.7-H0Z7-LHuV7-I8tQhPRve		1	2014-12-16 11:05:46	Victoria Vatey Sam	What kind of planet are u from?	UCpQbd0Y8ZN9hn_usAFjK5jQ	http://www.youtube.com/channel/UCpQbd0Y8ZN9hn_usAFjK5jQ	1	Ugi-bmXsmaheP3gCoAEC	Shaun Weiss
Ugi-bmXsmaheP3gCoAEC.7-H0Z7-LHuV7-HUIBkZX53		21	2014-12-16 04:53:33	thamires b.	it's almost 2015 and you really think that someone writes her songs for her? smh	UCPFZvlhrpgWehU1h73g8ydw	http://www.youtube.com/channel/UCPFZvlhrpgWehU1h73g8ydw	1	Ugi-bmXsmaheP3gCoAEC	Shaun Weiss
UgiJ9OHbIaXNI3gCoAEC	0	0	2014-12-16 00:32:14	Dachshunds4Me	Love you, Taylor, class act as always &lt;3 	UC8ozxnesvhQbqKlTfIsCu2A	http://www.youtube.com/channel/UC8ozxnesvhQbqKlTfIsCu2A	0		
Ugi6YJA7tw23HHgCoAEC	0	1	2014-12-16 00:20:22	Karen Conlan	She&#39;s so famous~~~	UCoteVXS0qeUZsiOnvhuGVtg	http://www.youtube.com/channel/UCoteVXS0qeUZsiOnvhuGVtg	0		
UghqTAdTtMCikXgCoAEC	24	16	2014-12-15 23:41:36	BellinghamsterTrail	It&#39;s only a matter of time before the tattoos and piercings start appearing all over her, then photos of her with a bong and then rehab. Taylor speaks so much about the pressure and being overwhelmed so she is already crying out for help. I give her another 10 months before she does something really ridiculous. 	UCIP_OBVunJDyrMoKzxR6YWQ	http://www.youtube.com/channel/UCIP_OBVunJDyrMoKzxR6YWQ	0		
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA8YE4MvxTaKv		0	2017-10-02 20:23:34	M harris	BellinghamsterTrail not happened yet...	UC3r4qogbIiG-WC9PJd3iaGA	http://www.youtube.com/channel/UC3r4qogbIiG-WC9PJd3iaGA	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA8XbcfleLNAP		0	2017-09-17 12:42:30	Roonil Wazlib	She didn't	UCfdLv48vMN0UIfktmVscpIg	http://www.youtube.com/channel/UCfdLv48vMN0UIfktmVscpIg	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA8Wuh22HMIbg		8	2017-08-31 01:54:48	hello	BellinghamsterTrail its been 2 yrs since ur comment, 13 since her career began and shes still going strong	UCLfSC9WKRVvpoYG6A-9Y3fw	http://www.youtube.com/channel/UCLfSC9WKRVvpoYG6A-9Y3fw	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA76QPh6z3O6H		0	2015-06-11 14:54:12	BellinghamsterTrail	Time will tell. We can all hope	UCIP_OBVunJDyrMoKzxR6YWQ	http://www.youtube.com/channel/UCIP_OBVunJDyrMoKzxR6YWQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA76PoL1W3IBo		0	2015-06-11 09:19:00	SleepyHead	+BellinghamsterTrail​ I think you are wrong. Taylor will have her last album and she still is classy	UCjSL2x7QxEjT3WIe6zJxhhQ	http://www.youtube.com/channel/UCjSL2x7QxEjT3WIe6zJxhhQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA73CRWB-gocM		1	2015-03-23 15:06:30	BellinghamsterTrail	Keep your fingers crossed.  :O)	UCIP_OBVunJDyrMoKzxR6YWQ	http://www.youtube.com/channel/UCIP_OBVunJDyrMoKzxR6YWQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7390GWrQTqi		2	2015-03-22 07:10:42	Kylie Sparks	it's been like nine years and she's still pretty grounded so	UCV5LLdW3ufzg_pUsJHalLYg	http://www.youtube.com/channel/UCV5LLdW3ufzg_pUsJHalLYg	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA704X-hZmi0s		1	2015-01-04 23:46:23	BellinghamsterTrail	Hi Lilia. I admire your faith in Taylor. You should write her and make sure she knows your expectations. It could help her keep on track the next time somebody passes her a crack pipe or offers her a line of cocaine.   I'm sorry to sound so jaded but celebrities drugging out, crashing and burning really annoy me. They have it all and they throw it all away. Not just some of them but MOST of them are that way. 	UCIP_OBVunJDyrMoKzxR6YWQ	http://www.youtube.com/channel/UCIP_OBVunJDyrMoKzxR6YWQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA701smo1Y_Au		4	2015-01-03 23:07:45	Lilia Martinez	First tattoos and piercings are not bad, that's just how society made most people think. Also she's been how long in the industry 10 years and she hasn't had an actual scandal, besides dating a member of a boy band. I think she knows what she wants and because of her fans she won't go down a "bad path" as she has us, who support her and are always there for her.	UCYDOV8ZjsGtFKLcOC6EzSTQ	http://www.youtube.com/channel/UCYDOV8ZjsGtFKLcOC6EzSTQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7000OD_GhVN		0	2015-01-03 05:44:25	Joey and Jillian	First of all, what's wrong with tattoos and piercings? And also, Taylor Swift is not stupid so you can just stop there	UCZy_BH8t4Ias_CIpwPyr5CA	http://www.youtube.com/channel/UCZy_BH8t4Ias_CIpwPyr5CA	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-eXex4kkj5		2	2014-12-25 12:12:39	SleepyHead	+BellinghamsterTrail go check this ---------> http://www.billboard.com/articles/events/women-in-music-2014/6363514/billboard-woman-of-the-year-taylor-swift-on-writing-her "Everybody wanted me to become a cliche. And I wasn't going to let it happen, and my family wasn't going to let it happen. And now I'm allowed to be 24, almost 25, which is nice."-Taylor	UCjSL2x7QxEjT3WIe6zJxhhQ	http://www.youtube.com/channel/UCjSL2x7QxEjT3WIe6zJxhhQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-dcazf3X_U		0	2014-12-25 03:45:18	Thy Ho	I hope that she'll stay this was, but for now I think that I can trust her.	UCvsEccP3JjnDLmNWE3sp8NQ	http://www.youtube.com/channel/UCvsEccP3JjnDLmNWE3sp8NQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-a2mhCfgxC		1	2014-12-23 18:25:52	BellinghamsterTrail	I think she has her plate full at the moment. But a great idea.	UCIP_OBVunJDyrMoKzxR6YWQ	http://www.youtube.com/channel/UCIP_OBVunJDyrMoKzxR6YWQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-_w7uvKcEH		1	2014-12-23 17:19:00	SolfiSlick	Have you already hit her up on Instagram about your concerns?	UCh7pu3U6aidNn7XYsFsxVdg	http://www.youtube.com/channel/UCh7pu3U6aidNn7XYsFsxVdg	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-ZzIPjruKS		2	2014-12-23 08:27:24	SleepyHead	+BellinghamsterTrail assumptions.... your assumptions.. are not going to be true.	UCjSL2x7QxEjT3WIe6zJxhhQ	http://www.youtube.com/channel/UCjSL2x7QxEjT3WIe6zJxhhQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-Z0blPe_nj		0	2014-12-22 23:28:25	BellinghamsterTrail	Good Luck with the National Enquirer. 	UCIP_OBVunJDyrMoKzxR6YWQ	http://www.youtube.com/channel/UCIP_OBVunJDyrMoKzxR6YWQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-YZkNpwO43		2	2014-12-22 19:16:11	SleepyHead	+BellinghamsterTrail Taylor said to stop accusing her friends of dating her for her 25th birthday present.	UCjSL2x7QxEjT3WIe6zJxhhQ	http://www.youtube.com/channel/UCjSL2x7QxEjT3WIe6zJxhhQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-WLhEmQBpl		1	2014-12-21 22:34:57	BellinghamsterTrail	What about her little lesbian fling.  Not that there is anything wrong with it. Its just her pajama parties with little girls might now be deemed inappropriate.  Perhaps?	UCIP_OBVunJDyrMoKzxR6YWQ	http://www.youtube.com/channel/UCIP_OBVunJDyrMoKzxR6YWQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-VVRxYhJE6		13	2014-12-21 14:40:52	Heather	she's been famous for 8 years. I think she's got it under control.	UC8i3wFB4HvJxpCHC33KUjzA	http://www.youtube.com/channel/UC8i3wFB4HvJxpCHC33KUjzA	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-TqriVZ0lB		2	2014-12-20 23:18:17	BellinghamsterTrail	KABOOM ---  Dec 20, 2015 It looks like Taylor Swift has started her slide into that place where all childstars go.  It seems she has been going on a wicked and wild lesbian fling. (Not that there is anything wrong with lesbian flings) Its just evidence of her letting go. The drugs and tattoos are going to be only weeks away- Watch and wait.	UCIP_OBVunJDyrMoKzxR6YWQ	http://www.youtube.com/channel/UCIP_OBVunJDyrMoKzxR6YWQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-RIo4mbENf		2	2014-12-19 23:33:28	BellinghamsterTrail	"I have a tattoo of my star sign's constellation"-- That's cool. What constellation and where did you have it permanently inked on your body? BTW I'm an Astronomy fan.  *	UCIP_OBVunJDyrMoKzxR6YWQ	http://www.youtube.com/channel/UCIP_OBVunJDyrMoKzxR6YWQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-QvkgWERFV		7	2014-12-19 20:03:17	crossfires	+BellinghamsterTrail Just some info for you, tattoos aren't always a sign of implosion or a fucked up mind. :P just saying. I have a tattoo of my star sign's constellation, not because I'm some rebel, but because it holds personal meaning to me. Also, maybe don't be such a pessimist, hahahaha. Everyone functions and deals with pressure differently. Who knows what she'll go through and how she'll deal with it. 	UC44FbcWHSyVWsg-a9vTT61A	http://www.youtube.com/channel/UC44FbcWHSyVWsg-a9vTT61A	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-P3JSPrIlP		2	2014-12-19 02:39:36	BellinghamsterTrail	It would be nice if you are right but the fact is, the longer a person is in the spotlight, the more likely they are going to implode. Whitney Houston was a star for many years, as was Keith Ledger. So was Dana Plato, Miley Cyrus, Angelina J, etc.	UCIP_OBVunJDyrMoKzxR6YWQ	http://www.youtube.com/channel/UCIP_OBVunJDyrMoKzxR6YWQ	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
UghqTAdTtMCikXgCoAEC.7-H0Z7-OZWA7-KOW90jq-V		46	2014-12-17 07:08:38	Julie Yu	She's been a star since she was 16. She has handled it so well and she is now 25. I think if she were to go crazy and rebellious it would have been when she was around 20-22.	UChsZZKvtlrIAB1fdLpjpEUg	http://www.youtube.com/channel/UChsZZKvtlrIAB1fdLpjpEUg	1	UghqTAdTtMCikXgCoAEC	BellinghamsterTrail
Ughx3hnKVH61FHgCoAEC	64	884	2014-12-15 22:31:55	Pat Hand	&quot;haters gonna hate hate hate hate hate&quot;  Taylor as she laughs all the way to the bank. I am a grandma and I love Taylor, people are just so jealous, if you don&#39;t like her why do you watch the video????	UCLxX3PMS8dJphFBOq_Qm4mg	http://www.youtube.com/channel/UCLxX3PMS8dJphFBOq_Qm4mg	0		
